TYPE,CONTEXT,MOD,X,FUNC,METH_TO
func,all_extensions,fann-1.1.1,fann,fann_set_train_stop_function,
func,all_extensions,fann-1.1.1,fann,fann_get_bit_fail_limit,
func,all_extensions,fann-1.1.1,fann,fann_set_bit_fail_limit,
func,all_extensions,fann-1.1.1,fann,fann_set_callback,
func,all_extensions,fann-1.1.1,fann,fann_get_quickprop_decay,
func,all_extensions,fann-1.1.1,fann,fann_set_quickprop_decay,
func,all_extensions,fann-1.1.1,fann,fann_get_quickprop_mu,
func,all_extensions,fann-1.1.1,fann,fann_set_quickprop_mu,
func,all_extensions,fann-1.1.1,fann,fann_get_rprop_increase_factor,
func,all_extensions,fann-1.1.1,fann,fann_set_rprop_increase_factor,
func,all_extensions,fann-1.1.1,fann,fann_get_rprop_decrease_factor,
func,all_extensions,fann-1.1.1,fann,fann_set_rprop_decrease_factor,
func,all_extensions,fann-1.1.1,fann,fann_get_rprop_delta_min,
func,all_extensions,fann-1.1.1,fann,fann_set_rprop_delta_min,
func,all_extensions,fann-1.1.1,fann,fann_get_rprop_delta_max,
func,all_extensions,fann-1.1.1,fann,fann_set_rprop_delta_max,
func,all_extensions,fann-1.1.1,fann,fann_get_rprop_delta_zero,
func,all_extensions,fann-1.1.1,fann,fann_set_rprop_delta_zero,
func,all_extensions,fann-1.1.1,fann,fann_get_sarprop_weight_decay_shift,
func,all_extensions,fann-1.1.1,fann,fann_set_sarprop_weight_decay_shift,
func,all_extensions,fann-1.1.1,fann,fann_get_sarprop_step_error_threshold_factor,
func,all_extensions,fann-1.1.1,fann,fann_set_sarprop_step_error_threshold_factor,
func,all_extensions,fann-1.1.1,fann,fann_get_sarprop_step_error_shift,
func,all_extensions,fann-1.1.1,fann,fann_set_sarprop_step_error_shift,
func,all_extensions,fann-1.1.1,fann,fann_get_sarprop_temperature,
func,all_extensions,fann-1.1.1,fann,fann_set_sarprop_temperature,
func,all_extensions,fann-1.1.1,fann,fann_get_training_algorithm,
func,all_extensions,fann-1.1.1,fann,fann_set_training_algorithm,
func,all_extensions,fann-1.1.1,fann,fann_get_activation_function,
func,all_extensions,fann-1.1.1,fann,fann_set_activation_function,
func,all_extensions,fann-1.1.1,fann,fann_set_activation_function_layer,
func,all_extensions,fann-1.1.1,fann,fann_set_activation_function_hidden,
func,all_extensions,fann-1.1.1,fann,fann_set_activation_function_output,
func,all_extensions,fann-1.1.1,fann,fann_get_activation_steepness,
func,all_extensions,fann-1.1.1,fann,fann_set_activation_steepness,
func,all_extensions,fann-1.1.1,fann,fann_set_activation_steepness_layer,
func,all_extensions,fann-1.1.1,fann,fann_set_activation_steepness_hidden,
func,all_extensions,fann-1.1.1,fann,fann_set_activation_steepness_output,
func,all_extensions,fann-1.1.1,fann,fann_cascadetrain_on_data,
func,all_extensions,fann-1.1.1,fann,fann_cascadetrain_on_file,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_output_change_fraction,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_output_change_fraction,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_output_stagnation_epochs,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_output_stagnation_epochs,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_candidate_change_fraction,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_candidate_change_fraction,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_candidate_stagnation_epochs,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_candidate_stagnation_epochs,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_weight_multiplier,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_weight_multiplier,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_candidate_limit,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_candidate_limit,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_max_out_epochs,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_max_out_epochs,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_min_out_epochs,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_min_out_epochs,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_max_cand_epochs,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_max_cand_epochs,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_min_cand_epochs,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_min_cand_epochs,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_num_candidates,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_activation_functions_count,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_activation_functions,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_activation_functions,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_activation_steepnesses_count,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_activation_steepnesses,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_activation_steepnesses,
func,all_extensions,fann-1.1.1,fann,fann_get_cascade_num_candidate_groups,
func,all_extensions,fann-1.1.1,fann,fann_set_cascade_num_candidate_groups,
func,all_extensions,fann-1.1.1,fann,fann_create_from_file,
func,all_extensions,fann-1.1.1,fann,fann_save,
func,all_extensions,fann-1.1.1,fann,fann_set_error_log,
func,all_extensions,fann-1.1.1,fann,fann_get_errno,
func,all_extensions,fann-1.1.1,fann,fann_reset_errno,
func,all_extensions,fann-1.1.1,fann,fann_reset_errstr,
func,all_extensions,fann-1.1.1,fann,fann_get_errstr,
func,all_extensions,fann-1.1.1,fann,fann_print_error,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_open_uri,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_open_memory,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_set_indent,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_set_indent_string,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_comment,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_end_comment,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_attribute,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_end_attribute,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_attribute,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_attribute_ns,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_attribute_ns,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_element,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_end_element,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_full_end_element,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_element_ns,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_element,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_element_ns,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_pi,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_end_pi,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_pi,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_cdata,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_end_cdata,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_cdata,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_text,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_raw,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_document,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_end_document,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_comment,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_dtd,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_end_dtd,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_dtd,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_dtd_element,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_end_dtd_element,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_dtd_element,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_start_dtd_attlist,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_end_dtd_attlist,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_write_dtd_attlist,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_output_memory,
func,all_extensions,xmlwriter-2.0.4,php_xmlwriter,xmlwriter_flush,
func,all_extensions,radius-1.4.0b1,radius,radius_auth_open,
func,all_extensions,radius-1.4.0b1,radius,radius_acct_open,
func,all_extensions,radius-1.4.0b1,radius,radius_close,
func,all_extensions,radius-1.4.0b1,radius,radius_strerror,
func,all_extensions,radius-1.4.0b1,radius,radius_config,
func,all_extensions,radius-1.4.0b1,radius,radius_add_server,
func,all_extensions,radius-1.4.0b1,radius,radius_create_request,
func,all_extensions,radius-1.4.0b1,radius,radius_put_string,
func,all_extensions,radius-1.4.0b1,radius,radius_put_int,
func,all_extensions,radius-1.4.0b1,radius,radius_put_attr,
func,all_extensions,radius-1.4.0b1,radius,radius_put_addr,
func,all_extensions,radius-1.4.0b1,radius,radius_put_vendor_string,
func,all_extensions,radius-1.4.0b1,radius,radius_put_vendor_int,
func,all_extensions,radius-1.4.0b1,radius,radius_put_vendor_attr,
func,all_extensions,radius-1.4.0b1,radius,radius_put_vendor_addr,
func,all_extensions,radius-1.4.0b1,radius,radius_send_request,
func,all_extensions,radius-1.4.0b1,radius,radius_get_attr,
func,all_extensions,radius-1.4.0b1,radius,radius_get_tagged_attr_data,
func,all_extensions,radius-1.4.0b1,radius,radius_get_tagged_attr_tag,
func,all_extensions,radius-1.4.0b1,radius,radius_get_vendor_attr,
func,all_extensions,radius-1.4.0b1,radius,radius_cvt_addr,
func,all_extensions,radius-1.4.0b1,radius,radius_cvt_int,
func,all_extensions,radius-1.4.0b1,radius,radius_cvt_string,
func,all_extensions,radius-1.4.0b1,radius,radius_salt_encrypt_attr,
func,all_extensions,radius-1.4.0b1,radius,radius_request_authenticator,
func,all_extensions,radius-1.4.0b1,radius,radius_server_secret,
func,all_extensions,radius-1.4.0b1,radius,radius_demangle,
func,all_extensions,radius-1.4.0b1,radius,radius_demangle_mppe_key,
func,all_extensions,inclued-0.1.3,inclued,inclued_get_data,
func,all_extensions,scrypt-1.4.2,php_scrypt,scrypt,
func,all_extensions,scrypt-1.4.2,php_scrypt,scrypt_pickparams,
func,all_extensions,igbinary-3.0.1,src/php7/igbinary,igbinary_serialize,
func,all_extensions,igbinary-3.0.1,src/php7/igbinary,igbinary_unserialize,
func,all_extensions,syck-0.9.3,phpext,syck_load,
func,all_extensions,syck-0.9.3,phpext,syck_dump,
func,all_extensions,graphdat-1.0.4,graphdat,graphdat_begin,
func,all_extensions,graphdat-1.0.4,graphdat,graphdat_end,
func,all_extensions,crack-0.4,crack,crack_opendict,
func,all_extensions,crack-0.4,crack,crack_closedict,
func,all_extensions,crack-0.4,crack,crack_check,
func,all_extensions,crack-0.4,crack,crack_getlastmessage,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_version,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_function,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_method,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_list,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_begin,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_finish,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_clear,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_set_context,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_context,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_add_attribute,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_add_annotation,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_add_link,
func,all_extensions,opencensus-0.2.2,opencensus_trace,opencensus_trace_add_message_event,
func,all_extensions,xattr-1.3.0,xattr,xattr_set,
func,all_extensions,xattr-1.3.0,xattr,xattr_get,
func,all_extensions,xattr-1.3.0,xattr,xattr_remove,
func,all_extensions,xattr-1.3.0,xattr,xattr_list,
func,all_extensions,xattr-1.3.0,xattr,xattr_supported,
func,all_extensions,xmms-0.2,xmms,xmms_is_running,
func,all_extensions,xmms-0.2,xmms,xmms_playlist_length,
func,all_extensions,xmms-0.2,xmms,xmms_playlist_pos,
func,all_extensions,xmms-0.2,xmms,xmms_playlist,
func,all_extensions,xmms-0.2,xmms,xmms_play,
func,all_extensions,xmms-0.2,xmms,xmms_stop,
func,all_extensions,xmms-0.2,xmms,xmms_pause,
func,all_extensions,xmms-0.2,xmms,xmms_quit,
func,all_extensions,xmms-0.2,xmms,xmms_version,
func,all_extensions,xmms-0.2,xmms,xmms_next,
func,all_extensions,xmms-0.2,xmms,xmms_prev,
func,all_extensions,xmms-0.2,xmms,xmms_status,
func,all_extensions,xmms-0.2,xmms,xmms_is_repeat,
func,all_extensions,xmms-0.2,xmms,xmms_repeat,
func,all_extensions,xmms-0.2,xmms,xmms_is_shuffle,
func,all_extensions,xmms-0.2,xmms,xmms_shuffle,
func,all_extensions,xmms-0.2,xmms,xmms_add,
func,all_extensions,xmms-0.2,xmms,xmms_delete,
func,all_extensions,xmms-0.2,xmms,xmms_clear,
func,all_extensions,xmms-0.2,xmms,xmms_current,
func,all_extensions,xmms-0.2,xmms,xmms_volume,
func,all_extensions,xmms-0.2,xmms,xmms_url,
func,all_extensions,xmms-0.2,xmms,xmms_skin,
func,all_extensions,xmms-0.2,xmms,xmms_time,
func,all_extensions,xmms-0.2,xmms,xmms_main_win,
func,all_extensions,xmms-0.2,xmms,xmms_pl_win,
func,all_extensions,xmms-0.2,xmms,xmms_eq_win,
func,all_extensions,xmms-0.2,xmms,xmms,
func,all_extensions,AOP-0.2.2b1,aop,aop_add_around,
func,all_extensions,AOP-0.2.2b1,aop,aop_add_before,
func,all_extensions,AOP-0.2.2b1,aop,aop_add_after,
func,all_extensions,AOP-0.2.2b1,aop,aop_add_after_returning,
func,all_extensions,AOP-0.2.2b1,aop,aop_add_after_throwing,
func,all_extensions,pop3-1.0.2,pop3,pop3_open,
func,all_extensions,pop3-1.0.2,pop3,pop3_close,
func,all_extensions,pop3-1.0.2,pop3,pop3_get_message_count,
func,all_extensions,pop3-1.0.2,pop3,pop3_get_account_size,
func,all_extensions,pop3-1.0.2,pop3,pop3_get_message_ids,
func,all_extensions,pop3-1.0.2,pop3,pop3_get_message_sizes,
func,all_extensions,pop3-1.0.2,pop3,pop3_get_message_header,
func,all_extensions,pop3-1.0.2,pop3,pop3_get_message_size,
func,all_extensions,pop3-1.0.2,pop3,pop3_get_message,
func,all_extensions,pop3-1.0.2,pop3,pop3_delete_message,
func,all_extensions,pop3-1.0.2,pop3,pop3_undelete,
func,all_extensions,dazuko-0.42,dazuko,dazuko_module_loaded,
func,all_extensions,dazuko-0.42,dazuko,dazuko_fetch_result,
func,all_extensions,dazuko-0.42,dazuko,dazuko_fetch_thread,
func,all_extensions,dazuko-0.42,dazuko,dazuko_flush_result,
func,all_extensions,dazuko-0.42,dazuko,dazuko_register,
func,all_extensions,dazuko-0.42,dazuko,dazuko_unregister,
func,all_extensions,dazuko-0.42,dazuko,dazuko_set_accessmask,
func,all_extensions,dazuko-0.42,dazuko,dazuko_include_path,
func,all_extensions,dazuko-0.42,dazuko,dazuko_exclude_path,
func,all_extensions,dazuko-0.42,dazuko,dazuko_remove_paths,
func,all_extensions,dazuko-0.42,dazuko,dazuko_get_access,
func,all_extensions,dazuko-0.42,dazuko,dazuko_return_access,
func,all_extensions,dazuko-0.42,dazuko,dazuko_thread_register,
func,all_extensions,dazuko-0.42,dazuko,dazuko_thread_unregister,
func,all_extensions,dazuko-0.42,dazuko,dazuko_thread_set_accessmask,
func,all_extensions,dazuko-0.42,dazuko,dazuko_thread_include_path,
func,all_extensions,dazuko-0.42,dazuko,dazuko_thread_exclude_path,
func,all_extensions,dazuko-0.42,dazuko,dazuko_thread_remove_paths,
func,all_extensions,dazuko-0.42,dazuko,dazuko_thread_get_access,
func,all_extensions,dazuko-0.42,dazuko,dazuko_thread_return_access,
func,sapi,apache2handler,php_functions,apache_lookup_uri,
func,sapi,apache2handler,php_functions,virtual,
func,sapi,apache2handler,php_functions,apache_request_headers,
func,sapi,apache2handler,php_functions,apache_response_headers,
func,sapi,apache2handler,php_functions,apache_setenv,
func,sapi,apache2handler,php_functions,apache_getenv,
func,sapi,apache2handler,php_functions,apache_note,
func,sapi,apache2handler,php_functions,apache_get_version,
func,sapi,apache2handler,php_functions,apache_get_modules,
func,sapi,fpm,fpm/fpm_main,fastcgi_finish_request,
func,sapi,fpm,fpm/fpm_main,fpm_get_status,
func,sapi,fpm,fpm/fpm_main,apache_request_headers,
func,sapi,cli,php_cli,cli_set_process_title,
func,sapi,cli,php_cli,cli_get_process_title,
func,sapi,cli,php_cli_server,cli_set_process_title,
func,sapi,cli,php_cli_server,cli_get_process_title,
func,sapi,cli,php_cli_server,apache_request_headers,
func,sapi,cli,php_cli_server,apache_response_headers,
func,sapi,cgi,cgi_main,apache_child_terminate,
func,sapi,cgi,cgi_main,apache_request_headers,
func,sapi,cgi,cgi_main,apache_response_headers,
func,sapi,litespeed,lsapi_main,litespeed_request_headers,
func,sapi,litespeed,lsapi_main,litespeed_response_headers,
func,sapi,litespeed,lsapi_main,apache_get_modules,
func,sapi,litespeed,lsapi_main,litespeed_finish_request,
func,sapi,phpdbg,phpdbg,phpdbg_clear,
func,sapi,phpdbg,phpdbg,phpdbg_break_next,
func,sapi,phpdbg,phpdbg,phpdbg_break_file,
func,sapi,phpdbg,phpdbg,phpdbg_break_method,
func,sapi,phpdbg,phpdbg,phpdbg_break_function,
func,sapi,phpdbg,phpdbg,phpdbg_exec,
func,sapi,phpdbg,phpdbg,phpdbg_color,
func,sapi,phpdbg,phpdbg,phpdbg_prompt,
func,sapi,phpdbg,phpdbg,phpdbg_start_oplog,
func,sapi,phpdbg,phpdbg,phpdbg_end_oplog,
func,sapi,phpdbg,phpdbg,phpdbg_get_executable,
meth,ext,intl,calendar/calendar_class,createInstance,intlcal_create_instance
meth,ext,intl,calendar/calendar_class,getKeywordValuesForLocale,intlcal_get_keyword_values_for_locale
meth,ext,intl,calendar/calendar_class,getNow,intlcal_get_now
meth,ext,intl,calendar/calendar_class,getAvailableLocales,intlcal_get_available_locales
meth,ext,intl,calendar/calendar_class,get,intlcal_get
meth,ext,intl,calendar/calendar_class,getTime,intlcal_get_time
meth,ext,intl,calendar/calendar_class,setTime,intlcal_set_time
meth,ext,intl,calendar/calendar_class,add,intlcal_add
meth,ext,intl,calendar/calendar_class,setTimeZone,intlcal_set_time_zone
meth,ext,intl,calendar/calendar_class,after,intlcal_after
meth,ext,intl,calendar/calendar_class,before,intlcal_before
meth,ext,intl,calendar/calendar_class,set,intlcal_set
meth,ext,intl,calendar/calendar_class,roll,intlcal_roll
meth,ext,intl,calendar/calendar_class,clear,intlcal_clear
meth,ext,intl,calendar/calendar_class,fieldDifference,intlcal_field_difference
meth,ext,intl,calendar/calendar_class,getActualMaximum,intlcal_get_actual_maximum
meth,ext,intl,calendar/calendar_class,getActualMinimum,intlcal_get_actual_minimum
meth,ext,intl,calendar/calendar_class,getDayOfWeekType,intlcal_get_day_of_week_type
meth,ext,intl,calendar/calendar_class,getFirstDayOfWeek,intlcal_get_first_day_of_week
meth,ext,intl,calendar/calendar_class,getGreatestMinimum,intlcal_get_greatest_minimum
meth,ext,intl,calendar/calendar_class,getLeastMaximum,intlcal_get_least_maximum
meth,ext,intl,calendar/calendar_class,getLocale,intlcal_get_locale
meth,ext,intl,calendar/calendar_class,getMaximum,intlcal_get_maximum
meth,ext,intl,calendar/calendar_class,getMinimalDaysInFirstWeek,intlcal_get_minimal_days_in_first_week
meth,ext,intl,calendar/calendar_class,getMinimum,intlcal_get_minimum
meth,ext,intl,calendar/calendar_class,getTimeZone,intlcal_get_time_zone
meth,ext,intl,calendar/calendar_class,getType,intlcal_get_type
meth,ext,intl,calendar/calendar_class,getWeekendTransition,intlcal_get_weekend_transition
meth,ext,intl,calendar/calendar_class,inDaylightTime,intlcal_in_daylight_time
meth,ext,intl,calendar/calendar_class,isEquivalentTo,intlcal_is_equivalent_to
meth,ext,intl,calendar/calendar_class,isLenient,intlcal_is_lenient
meth,ext,intl,calendar/calendar_class,isSet,intlcal_is_set
meth,ext,intl,calendar/calendar_class,isWeekend,intlcal_is_weekend
meth,ext,intl,calendar/calendar_class,setFirstDayOfWeek,intlcal_set_first_day_of_week
meth,ext,intl,calendar/calendar_class,setLenient,intlcal_set_lenient
meth,ext,intl,calendar/calendar_class,setMinimalDaysInFirstWeek,intlcal_set_minimal_days_in_first_week
meth,ext,intl,calendar/calendar_class,equals,intlcal_equals
meth,ext,intl,calendar/calendar_class,getRepeatedWallTimeOption,intlcal_get_repeated_wall_time_option
meth,ext,intl,calendar/calendar_class,getSkippedWallTimeOption,intlcal_get_skipped_wall_time_option
meth,ext,intl,calendar/calendar_class,setRepeatedWallTimeOption,intlcal_set_repeated_wall_time_option
meth,ext,intl,calendar/calendar_class,setSkippedWallTimeOption,intlcal_set_skipped_wall_time_option
meth,ext,intl,calendar/calendar_class,fromDateTime,intlcal_from_date_time
meth,ext,intl,calendar/calendar_class,toDateTime,intlcal_to_date_time
meth,ext,intl,calendar/calendar_class,getErrorCode,intlcal_get_error_code
meth,ext,intl,calendar/calendar_class,getErrorMessage,intlcal_get_error_message
meth,ext,intl,calendar/calendar_class,setGregorianChange,intlgregcal_set_gregorian_change
meth,ext,intl,calendar/calendar_class,getGregorianChange,intlgregcal_get_gregorian_change
meth,ext,intl,calendar/calendar_class,isLeapYear,intlgregcal_is_leap_year
meth,ext,intl,timezone/timezone_class,createTimeZone,intltz_create_time_zone
meth,ext,intl,timezone/timezone_class,fromDateTimeZone,intltz_from_date_time_zone
meth,ext,intl,timezone/timezone_class,createDefault,intltz_create_default
meth,ext,intl,timezone/timezone_class,getGMT,intltz_get_gmt
meth,ext,intl,timezone/timezone_class,getUnknown,intltz_get_unknown
meth,ext,intl,timezone/timezone_class,createEnumeration,intltz_create_enumeration
meth,ext,intl,timezone/timezone_class,countEquivalentIDs,intltz_count_equivalent_ids
meth,ext,intl,timezone/timezone_class,createTimeZoneIDEnumeration,intltz_create_time_zone_id_enumeration
meth,ext,intl,timezone/timezone_class,getCanonicalID,intltz_get_canonical_id
meth,ext,intl,timezone/timezone_class,getRegion,intltz_get_region
meth,ext,intl,timezone/timezone_class,getTZDataVersion,intltz_get_tz_data_version
meth,ext,intl,timezone/timezone_class,getEquivalentID,intltz_get_equivalent_id
meth,ext,intl,timezone/timezone_class,getID,intltz_get_id
meth,ext,intl,timezone/timezone_class,useDaylightTime,intltz_use_daylight_time
meth,ext,intl,timezone/timezone_class,getOffset,intltz_get_offset
meth,ext,intl,timezone/timezone_class,getRawOffset,intltz_get_raw_offset
meth,ext,intl,timezone/timezone_class,hasSameRules,intltz_has_same_rules
meth,ext,intl,timezone/timezone_class,getDisplayName,intltz_get_display_name
meth,ext,intl,timezone/timezone_class,getDSTSavings,intltz_get_dst_savings
meth,ext,intl,timezone/timezone_class,toDateTimeZone,intltz_to_date_time_zone
meth,ext,intl,timezone/timezone_class,getErrorCode,intltz_get_error_code
meth,ext,intl,timezone/timezone_class,getErrorMessage,intltz_get_error_message
meth,ext,intl,timezone/timezone_class,getWindowsID,intltz_get_windows_id
meth,ext,intl,timezone/timezone_class,getIDForWindowsID,intltz_get_id_for_windows_id
meth,ext,intl,transliterator/transliterator_class, create,transliterator_create
meth,ext,intl,transliterator/transliterator_class, createFromRules,transliterator_create_from_rules
meth,ext,intl,transliterator/transliterator_class, createInverse,transliterator_create_inverse
meth,ext,intl,transliterator/transliterator_class, listIDs,transliterator_list_ids
meth,ext,intl,transliterator/transliterator_class, transliterate,transliterator_transliterate
meth,ext,intl,transliterator/transliterator_class, getErrorCode,transliterator_get_error_code
meth,ext,intl,transliterator/transliterator_class, getErrorMessage,transliterator_get_error_message
meth,ext,intl,breakiterator/breakiterator_class,createWordInstance,breakiter_create_word_instance
meth,ext,intl,breakiterator/breakiterator_class,createLineInstance,breakiter_create_line_instance
meth,ext,intl,breakiterator/breakiterator_class,createCharacterInstance,breakiter_create_character_instance
meth,ext,intl,breakiterator/breakiterator_class,createSentenceInstance,breakiter_create_sentence_instance
meth,ext,intl,breakiterator/breakiterator_class,createTitleInstance,breakiter_create_title_instance
meth,ext,intl,breakiterator/breakiterator_class,createCodePointInstance,breakiter_create_code_point_instance
meth,ext,intl,breakiterator/breakiterator_class,getText,breakiter_get_text
meth,ext,intl,breakiterator/breakiterator_class,setText,breakiter_set_text
meth,ext,intl,breakiterator/breakiterator_class,first,breakiter_first
meth,ext,intl,breakiterator/breakiterator_class,last,breakiter_last
meth,ext,intl,breakiterator/breakiterator_class,previous,breakiter_previous
meth,ext,intl,breakiterator/breakiterator_class,next,breakiter_next
meth,ext,intl,breakiterator/breakiterator_class,current,breakiter_current
meth,ext,intl,breakiterator/breakiterator_class,following,breakiter_following
meth,ext,intl,breakiterator/breakiterator_class,preceding,breakiter_preceding
meth,ext,intl,breakiterator/breakiterator_class,isBoundary,breakiter_is_boundary
meth,ext,intl,breakiterator/breakiterator_class,getLocale,breakiter_get_locale
meth,ext,intl,breakiterator/breakiterator_class,getPartsIterator,breakiter_get_parts_iterator
meth,ext,intl,breakiterator/breakiterator_class,getErrorCode,breakiter_get_error_code
meth,ext,intl,breakiterator/breakiterator_class,getErrorMessage,breakiter_get_error_message
meth,ext,intl,breakiterator/breakiterator_class,getRules,rbbi_get_rules
meth,ext,intl,breakiterator/breakiterator_class,getRuleStatus,rbbi_get_rule_status
meth,ext,intl,breakiterator/breakiterator_class,getRuleStatusVec,rbbi_get_rule_status_vec
meth,ext,intl,breakiterator/breakiterator_class,getBinaryRules,rbbi_get_binary_rules
meth,ext,intl,breakiterator/breakiterator_class,getLastCodePoint,cpbi_get_last_code_point
meth,ext,intl,dateformat/dateformat_class, formatObject,datefmt_format_object
meth,ext,xmlwriter,php_xmlwriter,openUri,xmlwriter_open_uri
meth,ext,xmlwriter,php_xmlwriter,openMemory,xmlwriter_open_memory
meth,ext,xmlwriter,php_xmlwriter,setIndent,xmlwriter_set_indent
meth,ext,xmlwriter,php_xmlwriter,setIndentString,xmlwriter_set_indent_string
meth,ext,xmlwriter,php_xmlwriter,startComment,xmlwriter_start_comment
meth,ext,xmlwriter,php_xmlwriter,endComment,xmlwriter_end_comment
meth,ext,xmlwriter,php_xmlwriter,startAttribute,xmlwriter_start_attribute
meth,ext,xmlwriter,php_xmlwriter,endAttribute,xmlwriter_end_attribute
meth,ext,xmlwriter,php_xmlwriter,writeAttribute,xmlwriter_write_attribute
meth,ext,xmlwriter,php_xmlwriter,startAttributeNs,xmlwriter_start_attribute_ns
meth,ext,xmlwriter,php_xmlwriter,writeAttributeNs,xmlwriter_write_attribute_ns
meth,ext,xmlwriter,php_xmlwriter,startElement,xmlwriter_start_element
